# t (s)	mx ()	my ()	mz ()	E_total (J)	J (A/m2)	T (K)
0	0	0	1	-4.1875195e-17	0	300
1e-13	0.1940095	-4.569118e-08	0.98097837	-4.346452e-17	-3.5970892e+07	300
2e-13	0.1940095	-9.395684e-08	0.98097837	-4.346452e-17	-3.5970892e+07	300
3.4999999999999997e-13	0.1940095	-1.7157004e-07	0.98097837	-4.3464526e-17	-4.0457144e+07	300
4.4999999999999995e-13	0.1940095	-2.2704918e-07	0.98097837	-4.3464526e-17	-4.0457144e+07	300
5.5e-13	0.1940095	-2.857264e-07	0.98097837	-4.3464533e-17	-4.6859776e+07	300
6.5e-13	0.1940095	-3.4779242e-07	0.98097837	-4.3464526e-17	-4.6859776e+07	300
7.499999999999999e-13	0.1940095	-4.1345635e-07	0.98097837	-4.3464533e-17	-5.270407e+07	300
8.499999999999999e-13	0.1940095	-4.8293634e-07	0.98097837	-4.3464526e-17	-5.270407e+07	300
9.5e-13	0.1940095	-5.5646296e-07	0.98097837	-4.3464526e-17	-6.104486e+07	300
1.05e-12	0.1940095	-6.342834e-07	0.98097837	-4.3464526e-17	-6.104486e+07	300
1.15e-12	0.19400948	-7.166566e-07	0.98097837	-4.3464526e-17	-6.86583e+07	300
1.25e-12	0.1940095	-8.0385644e-07	0.98097837	-4.3464526e-17	-6.86583e+07	300
1.35e-12	0.1940095	-8.961785e-07	0.98097837	-4.3464526e-17	-7.722128e+07	300
1.4499999999999999e-12	0.1940095	-9.939312e-07	0.98097837	-4.3464526e-17	-7.722128e+07	300
1.5499999999999999e-12	0.1940095	-1.0974434e-06	0.98097837	-4.3464526e-17	-8.685221e+07	300
1.6499999999999998e-12	0.1940095	-1.2070664e-06	0.98097837	-4.3464526e-17	-8.685221e+07	300
1.7499999999999998e-12	0.1940095	-1.3231707e-06	0.98097837	-4.3464526e-17	-9.7684296e+07	300
1.85e-12	0.1940095	-1.4461494e-06	0.98097837	-4.3464526e-17	-9.7684296e+07	300
1.95e-12	0.1940095	-1.5764157e-06	0.98097837	-4.3464526e-17	-1.0986734e+08	300
2.05e-12	0.1940095	-1.7144141e-06	0.98097837	-4.3464526e-17	-1.0986734e+08	300
2.15e-12	0.1940095	-1.8606121e-06	0.98097837	-4.3464526e-17	-1.2356983e+08	300
2.25e-12	0.1940095	-2.0155096e-06	0.98097837	-4.3464526e-17	-1.2356983e+08	300
2.35e-12	0.1940095	-2.1796304e-06	0.98097837	-4.3464526e-17	-1.3898126e+08	300
2.45e-12	0.1940095	-2.3535333e-06	0.98097837	-4.346454e-17	-1.3898126e+08	300
2.55e-12	0.1940095	-2.537812e-06	0.98097837	-4.3464533e-17	-1.5631477e+08	300
2.65e-12	0.1940095	-2.7330939e-06	0.98097837	-4.3464533e-17	-1.5631477e+08	300
2.7499999999999998e-12	0.1940095	-2.940048e-06	0.98097837	-4.3464533e-17	-1.7581006e+08	300
2.8499999999999998e-12	0.19400948	-3.159376e-06	0.98097837	-4.3464533e-17	-1.7581006e+08	300
2.9499999999999997e-12	0.1940095	-3.391832e-06	0.98097837	-4.3464526e-17	-1.9773677e+08	300
3.0499999999999997e-12	0.1940095	-3.638212e-06	0.98097837	-4.3464526e-17	-1.9773677e+08	300
3.1499999999999997e-12	0.1940095	-3.8993567e-06	0.98097837	-4.3464533e-17	-2.223981e+08	300
3.2499999999999997e-12	0.1940095	-4.1761614e-06	0.98097837	-4.3464526e-17	-2.223981e+08	300
3.3499999999999997e-12	0.1940095	-4.4695716e-06	0.98097837	-4.3464533e-17	-2.5013509e+08	300
3.4499999999999996e-12	0.1940095	-4.7805943e-06	0.98097837	-4.3464526e-17	-2.5013509e+08	300
3.5499999999999996e-12	0.1940095	-5.110297e-06	0.98097837	-4.3464526e-17	-2.8133136e+08	300
3.65e-12	0.1940095	-5.4598077e-06	0.98097837	-4.3464526e-17	-2.8133136e+08	300
3.75e-12	0.1940095	-5.8303276e-06	0.98097837	-4.3464533e-17	-3.164183e+08	300
3.85e-12	0.1940095	-6.2231275e-06	0.98097837	-4.3464526e-17	-3.164183e+08	300
3.95e-12	0.1940095	-6.6395614e-06	0.98097837	-4.3464526e-17	-3.5588112e+08	300
4.05e-12	0.1940095	-7.0810547e-06	0.98097837	-4.3464526e-17	-3.5588112e+08	300
4.15e-12	0.1940095	-7.549108e-06	0.98097837	-4.3464533e-17	-4.0026557e+08	300
4.25e-12	0.1940095	-8.0453465e-06	0.98097837	-4.3464533e-17	-4.0026557e+08	300
4.35e-12	0.1940095	-8.571478e-06	0.98097837	-4.3464533e-17	-4.5018538e+08	300
4.45e-12	0.1940095	-9.129308e-06	0.98097837	-4.3464533e-17	-4.5018538e+08	300
4.55e-12	0.19400948	-9.720764e-06	0.98097837	-4.3464533e-17	-5.0633094e+08	300
4.65e-12	0.1940095	-1.0347878e-05	0.98097837	-4.3464533e-17	-5.0633094e+08	300
4.75e-12	0.1940095	-1.1012808e-05	0.98097837	-4.3464533e-17	-5.694786e+08	300
4.85e-12	0.1940095	-1.1717845e-05	0.98097837	-4.3464546e-17	-5.694786e+08	300
4.95e-12	0.1940095	-1.246542e-05	0.98097837	-4.3464533e-17	-6.4050157e+08	300
5.05e-12	0.1940095	-1.3258109e-05	0.98097837	-4.3464533e-17	-6.4050157e+08	300
5.15e-12	0.1940095	-1.40986685e-05	0.98097837	-4.3464533e-17	-7.2038195e+08	300
5.25e-12	0.1940095	-1.4989975e-05	0.98097837	-4.3464533e-17	-7.2038195e+08	300
5.35e-12	0.1940095	-1.5935106e-05	0.98097837	-4.3464533e-17	-8.102243e+08	300
5.45e-12	0.1940095	-1.6937316e-05	0.98097837	-4.3464533e-17	-8.102243e+08	300
5.5499999999999996e-12	0.19400948	-1.8000048e-05	0.98097837	-4.3464533e-17	-9.112709e+08	300
5.6499999999999996e-12	0.1940095	-1.9126966e-05	0.98097837	-4.3464533e-17	-9.112709e+08	300
5.7499999999999995e-12	0.1940095	-2.032195e-05	0.98097837	-4.3464533e-17	-1.024919e+09	300
5.8499999999999995e-12	0.1940095	-2.1589116e-05	0.98097837	-4.3464526e-17	-1.024919e+09	300
5.9499999999999995e-12	0.1940095	-2.293284e-05	0.98097837	-4.3464533e-17	-1.1527398e+09	300
6.0499999999999995e-12	0.19400948	-2.4357794e-05	0.98097837	-4.3464533e-17	-1.1527398e+09	300
6.1499999999999994e-12	0.19400947	-2.5868916e-05	0.98097837	-4.3464526e-17	-1.2965007e+09	300
6.2499999999999994e-12	0.19400945	-2.7471664e-05	0.98097837	-4.3464533e-17	-1.2965007e+09	300
6.349999999999999e-12	0.1940094	-2.9171724e-05	0.98097837	-4.3464526e-17	-1.4581894e+09	300
6.449999999999999e-12	0.19400936	-3.0975098e-05	0.98097837	-4.3464533e-17	-1.4581894e+09	300
