# t (s)	mx ()	my ()	mz ()	E_total (J)	J (A/m2)	T (K)
0	0	0	1	-4.1875195e-17	0	300
1e-13	0.1940095	-6.603534e-08	0.98097837	-4.346452e-17	-3.5970892e+07	300
2e-13	0.1940095	-1.3581213e-07	0.98097837	-4.346452e-17	-3.5970892e+07	300
3.4999999999999997e-13	0.1940095	-2.4803379e-07	0.98097837	-4.3464533e-17	-4.0457144e+07	300
4.4999999999999995e-13	0.1940095	-3.2826023e-07	0.98097837	-4.3464526e-17	-4.0457144e+07	300
5.5e-13	0.1940095	-4.1311839e-07	0.98097837	-4.3464533e-17	-4.6859776e+07	300
6.5e-13	0.1940095	-5.0288577e-07	0.98097837	-4.3464526e-17	-4.6859776e+07	300
7.499999999999999e-13	0.1940095	-5.9786464e-07	0.98097837	-4.3464526e-17	-5.270407e+07	300
8.499999999999999e-13	0.1940095	-6.9836733e-07	0.98097837	-4.3464526e-17	-5.270407e+07	300
9.5e-13	0.1940095	-8.047334e-07	0.98097837	-4.3464526e-17	-6.104486e+07	300
1.05e-12	0.1940095	-9.173163e-07	0.98097837	-4.3464526e-17	-6.104486e+07	300
1.15e-12	0.1940095	-1.0364937e-06	0.98097837	-4.3464526e-17	-6.86583e+07	300
1.25e-12	0.1940095	-1.1626646e-06	0.98097837	-4.3464526e-17	-6.86583e+07	300
1.35e-12	0.19400948	-1.2962555e-06	0.98097837	-4.3464533e-17	-7.722128e+07	300
1.4499999999999999e-12	0.1940095	-1.4377134e-06	0.98097837	-4.3464526e-17	-7.722128e+07	300
1.5499999999999999e-12	0.1940095	-1.5875146e-06	0.98097837	-4.3464533e-17	-8.685221e+07	300
1.6499999999999998e-12	0.1940095	-1.746165e-06	0.98097837	-4.3464526e-17	-8.685221e+07	300
1.7499999999999998e-12	0.1940095	-1.9142017e-06	0.98097837	-4.3464526e-17	-9.7684296e+07	300
1.85e-12	0.1940095	-2.0921925e-06	0.98097837	-4.3464526e-17	-9.7684296e+07	300
1.95e-12	0.1940095	-2.2807412e-06	0.98097837	-4.3464526e-17	-1.0986734e+08	300
2.05e-12	0.1940095	-2.4804854e-06	0.98097837	-4.3464526e-17	-1.0986734e+08	300
2.15e-12	0.1940095	-2.6921002e-06	0.98097837	-4.3464526e-17	-1.2356983e+08	300
2.25e-12	0.1940095	-2.9163007e-06	0.98097837	-4.3464526e-17	-1.2356983e+08	300
2.35e-12	0.1940095	-3.1538427e-06	0.98097837	-4.3464526e-17	-1.3898126e+08	300
2.45e-12	0.1940095	-3.4055497e-06	0.98097837	-4.3464526e-17	-1.3898126e+08	300
2.55e-12	0.1940095	-3.6722818e-06	0.98097837	-4.3464533e-17	-1.5631477e+08	300
2.65e-12	0.1940095	-3.95495e-06	0.98097837	-4.3464533e-17	-1.5631477e+08	300
2.7499999999999998e-12	0.1940095	-4.25451e-06	0.98097837	-4.3464526e-17	-1.7581006e+08	300
2.8499999999999998e-12	0.1940095	-4.571977e-06	0.98097837	-4.3464526e-17	-1.7581006e+08	300
2.9499999999999997e-12	0.19400948	-4.9083787e-06	0.98097837	-4.3464526e-17	-1.9773677e+08	300
